total_votes,pct_latino,pct_trump,pct_clinton,state
472.0,0.013953488,0.245762711864407,0.697033898305085,ny
597.0,0.010723861,0.289782244556114,0.64321608040201,ny
545.0,0.001485884,0.185321100917431,0.770642201834862,ny
493.0,0.003174603,0.178498985801217,0.764705882352941,ny
450.0,0.03814262,0.313333333333333,0.628888888888889,ny
676.0,0.054545455,0.220414201183432,0.733727810650888,ny
507.0,0.011594203,0.230769230769231,0.719921104536489,ny
189.0,0.04290429,0.259259259259259,0.682539682539683,ny
641.0,0.014563107,0.174726989079563,0.776911076443058,ny
397.0,0.079766537,0.418136020151133,0.54911838790932,ny
289.0,0.0,0.235294117647059,0.692041522491349,ny
569.0,0.262427746,0.293497363796134,0.664323374340949,ny
777.0,0.087037037,0.369369369369369,0.576576576576577,ny
592.0,0.12424608,0.353040540540541,0.584459459459459,ny
759.0,0.1094196,0.296442687747036,0.648221343873518,ny
516.0,0.042613636,0.393410852713178,0.558139534883721,ny
654.0,0.166123779,0.226299694189602,0.744648318042814,ny
293.0,0.065162907,0.252559726962457,0.703071672354949,ny
367.0,0.570576541,0.136239782016349,0.828337874659401,ny
532.0,0.613664596,0.110902255639098,0.870300751879699,ny
295.0,0.352173913,0.2,0.738983050847458,ny
304.0,0.407488987,0.167763157894737,0.779605263157895,ny
317.0,0.461711712,0.205047318611987,0.766561514195584,ny
560.0,0.011494253,0.176785714285714,0.771428571428571,ny
710.0,0.044624746,0.311267605633803,0.653521126760563,ny
482.0,0.046583851,0.394190871369295,0.553941908713693,ny
338.0,0.086956522,0.553254437869823,0.396449704142012,ny
501.0,0.024242424,0.610778443113772,0.353293413173653,ny
528.0,0.080901857,0.558712121212121,0.382575757575758,ny
732.0,0.02373581,0.366120218579235,0.577868852459016,ny
805.0,0.028237585,0.303105590062112,0.624844720496894,ny
767.0,0.039354188,0.333767926988266,0.620599739243807,ny
802.0,0.074074074,0.301745635910224,0.657107231920199,ny
439.0,0.023508137,0.275626423690205,0.687927107061503,ny
712.0,0.071888412,0.495786516853933,0.436797752808989,ny
652.0,0.045758929,0.595092024539877,0.360429447852761,ny
658.0,0.088050314,0.390577507598784,0.557750759878419,ny
524.0,0.051209104,0.360687022900763,0.570610687022901,ny
68.0,0.093495935,0.205882352941176,0.720588235294118,ny
473.0,0.038863976,0.613107822410148,0.340380549682875,ny
599.0,0.017925736,0.37228714524207,0.582637729549249,ny
455.0,0.05451448,0.646153846153846,0.30989010989011,ny
386.0,0.083809524,0.575129533678757,0.373056994818653,ny
478.0,0.028787879,0.619246861924686,0.324267782426778,ny
351.0,0.031602709,0.680911680911681,0.279202279202279,ny
763.0,0.026137464,0.363040629095675,0.584534731323722,ny
399.0,0.0256917,0.31328320802005,0.616541353383459,ny
805.0,0.026086957,0.249689440993789,0.684472049689441,ny
551.0,0.011331445,0.165154264972777,0.789473684210526,ny
339.0,0.059080963,0.607669616519174,0.339233038348083,ny
432.0,0.0795053,0.594907407407407,0.340277777777778,ny
303.0,0.019900498,0.663366336633663,0.297029702970297,ny
304.0,0.038167939,0.661184210526316,0.266447368421053,ny
498.0,0.029411765,0.622489959839357,0.319277108433735,ny
389.0,0.027253669,0.658097686375321,0.282776349614396,ny
408.0,0.025951557,0.575980392156863,0.377450980392157,ny
590.0,0.019836639,0.266101694915254,0.674576271186441,ny
329.0,0.047916667,0.559270516717325,0.358662613981763,ny
450.0,0.036912752,0.311111111111111,0.622222222222222,ny
361.0,0.057199211,0.518005540166205,0.454293628808864,ny
353.0,0.011023622,0.0424929178470255,0.943342776203966,ny
589.0,0.028515241,0.033955857385399,0.943972835314092,ny
418.0,0.031746032,0.0311004784688995,0.954545454545455,ny
453.0,0.041614124,0.0132450331125828,0.964679911699779,ny
595.0,0.031536114,0.0252100840336134,0.961344537815126,ny
509.0,0.048292108,0.0333988212180747,0.950884086444008,ny
544.0,0.054669704,0.0349264705882353,0.941176470588235,ny
662.0,0.028328612,0.040785498489426,0.933534743202417,ny
642.0,0.038533835,0.0233644859813084,0.942367601246106,ny
484.0,0.007633588,0.0185950413223141,0.962809917355372,ny
494.0,0.050805452,0.0445344129554656,0.94331983805668,ny
531.0,0.027233115,0.0188323917137476,0.971751412429379,ny
357.0,0.057335582,0.0112044817927171,0.946778711484594,ny
392.0,0.053272451,0.0127551020408163,0.979591836734694,ny
518.0,0.024471635,0.028957528957529,0.953667953667954,ny
305.0,0.04283054,0.019672131147541,0.963934426229508,ny
485.0,0.046153846,0.0268041237113402,0.94020618556701,ny
420.0,0.045576408,0.0261904761904762,0.954761904761905,ny
370.0,0.028960818,0.0216216216216216,0.951351351351351,ny
721.0,0.075088339,0.0443828016643551,0.937586685159501,ny
318.0,0.202702703,0.0471698113207547,0.927672955974843,ny
268.0,0.188442211,0.0485074626865672,0.932835820895522,ny
201.0,0.240924092,0.114427860696517,0.875621890547264,ny
531.0,0.255497382,0.129943502824859,0.856873822975518,ny
11.0,0.076923077,0.272727272727273,0.727272727272727,ny
316.0,0.24137931,0.161392405063291,0.791139240506329,ny
453.0,0.18699187,0.200883002207506,0.770419426048565,ny
459.0,0.168079096,0.132897603485839,0.843137254901961,ny
585.0,0.027058824,0.0290598290598291,0.948717948717949,ny
195.0,0.07826087,0.0666666666666667,0.917948717948718,ny
194.0,0.070469799,0.11340206185567,0.845360824742268,ny
594.0,0.054809843,0.0505050505050505,0.915824915824916,ny
460.0,0.238095238,0.239130434782609,0.723913043478261,ny
384.0,0.131386861,0.265625,0.677083333333333,ny
259.0,0.015243902,0.227799227799228,0.741312741312741,ny
300.0,0.081339713,0.0633333333333333,0.913333333333333,ny
285.0,0.028037383,0.178947368421053,0.792982456140351,ny
348.0,0.007194245,0.221264367816092,0.729885057471264,ny
566.0,0.073431242,0.196113074204947,0.750883392226148,ny
375.0,0.01744186,0.285333333333333,0.664,ny
434.0,0.058236273,0.161290322580645,0.808755760368664,ny
555.0,0.014722537,0.0252252252252252,0.962162162162162,ny
650.0,0.111227702,0.0661538461538462,0.901538461538462,ny
58.0,0.032967033,0.0689655172413793,0.879310344827586,ny
550.0,0.060130719,0.127272727272727,0.841818181818182,ny
453.0,0.131280389,0.22075055187638,0.737306843267108,ny
590.0,0.013089005,0.330508474576271,0.616949152542373,ny
615.0,0.165156093,0.198373983739837,0.773983739837398,ny
377.0,0.152364273,0.249336870026525,0.713527851458886,ny
286.0,0.173515982,0.199300699300699,0.765734265734266,ny
138.0,0.074766355,0.260869565217391,0.695652173913043,ny
246.0,0.00536193,0.024390243902439,0.971544715447154,ny
306.0,0.090909091,0.30718954248366,0.650326797385621,ny
215.0,0.006779661,0.251162790697674,0.720930232558139,ny
91.0,0.036231884,0.0879120879120879,0.901098901098901,ny
320.0,0.048245614,0.06875,0.915625,ny
25.0,0.0625,0.08,0.92,ny
29.0,0.069767442,0.0344827586206897,0.896551724137931,ny
17.0,0.0,0.235294117647059,0.764705882352941,ny
22.0,0.0,0.272727272727273,0.727272727272727,ny
307.0,0.044619423,0.136807817589577,0.853420195439739,ny
129.0,0.031578947,0.0852713178294574,0.906976744186046,ny
451.0,0.077259475,0.0798226164079823,0.889135254988914,ny
335.0,0.104364326,0.119402985074627,0.847761194029851,ny
41.0,0.178571429,0.0487804878048781,0.951219512195122,ny
203.0,0.14084507,0.172413793103448,0.798029556650246,ny
369.0,0.038461538,0.018970189701897,0.959349593495935,ny
281.0,0.081730769,0.0249110320284698,0.950177935943061,ny
42.0,0.333333333,0.0476190476190476,0.928571428571429,ny
6.0,0.25,0.0,1.0,ny
36.0,0.197183099,0.0555555555555556,0.944444444444444,ny
177.0,0.156996587,0.0508474576271186,0.926553672316384,ny
18.0,0.0,0.166666666666667,0.666666666666667,ny
312.0,0.019569472,0.0352564102564103,0.942307692307692,ny
682.0,0.010538642,0.186217008797654,0.768328445747801,ny
628.0,0.032727273,0.356687898089172,0.60031847133758,ny
616.0,0.018541409,0.189935064935065,0.753246753246753,ny
522.0,0.008888889,0.160919540229885,0.796934865900383,ny
613.0,0.020382166,0.179445350734095,0.774877650897227,ny
699.0,0.009009009,0.217453505007153,0.729613733905579,ny
588.0,0.014869888,0.236394557823129,0.712585034013605,ny
591.0,0.003831418,0.140439932318105,0.802030456852792,ny
504.0,0.005925926,0.202380952380952,0.751984126984127,ny
709.0,0.01722282,0.205923836389281,0.740479548660085,ny
682.0,0.033369214,0.252199413489736,0.696480938416422,ny
486.0,0.009433962,0.156378600823045,0.792181069958848,ny
677.0,0.006718925,0.268833087149188,0.672082717872969,ny
682.0,0.024636058,0.224340175953079,0.722873900293255,ny
657.0,0.013173653,0.205479452054795,0.74429223744292194,ny
634.0,0.012062726,0.123028391167192,0.82649842271293394,ny
617.0,0.126823793,0.444084278768233,0.525121555915721,ny
320.0,0.254403131,0.06875,0.90625,ny
547.0,0.224435591,0.383912248628885,0.574040219378428,ny
651.0,0.133192389,0.486943164362519,0.463901689708141,ny
466.0,0.328748281,0.302575107296137,0.663090128755365,ny
482.0,0.283018868,0.232365145228216,0.744813278008299,ny
406.0,0.117647059,0.349753694581281,0.576354679802956,ny
115.0,0.054644809,0.48695652173913,0.469565217391304,ny
670.0,0.161008729,0.156716417910448,0.811940298507463,ny
577.0,0.173469388,0.126516464471404,0.844020797227036,ny
766.0,0.049544995,0.242819843342037,0.689295039164491,ny
95.0,0.411392405,0.210526315789474,0.726315789473684,ny
633.0,0.141304348,0.287519747235387,0.655608214849921,ny
76.0,0.201680672,0.105263157894737,0.868421052631579,ny
478.0,0.124076809,0.129707112970711,0.832635983263598,ny
294.0,0.046568627,0.289115646258503,0.649659863945578,ny
634.0,0.160209424,0.417981072555205,0.539432176656151,ny
875.0,0.143567875,0.130285714285714,0.822857142857143,ny
175.0,0.167286245,0.00571428571428571,0.977142857142857,ny
617.0,0.18045977,0.502431118314425,0.478119935170178,ny
350.0,0.421245421,0.285714285714286,0.7,ny
726.0,0.242790698,0.322314049586777,0.648760330578512,ny
599.0,0.248878924,0.313856427378965,0.654424040066778,ny
574.0,0.165079365,0.315331010452962,0.632404181184669,ny
166.0,0.033333333,0.228915662650602,0.716867469879518,ny
425.0,0.165016502,0.249411764705882,0.724705882352941,ny
822.0,0.299679487,0.260340632603406,0.708029197080292,ny
535.0,0.004213483,0.291588785046729,0.65981308411215,ny
591.0,0.029336735,0.252115059221658,0.700507614213198,ny
478.0,0.01497006,0.315899581589958,0.650627615062761,ny
573.0,0.032138443,0.21815008726003501,0.706806282722513,ny
272.0,0.10483871,0.283088235294118,0.694852941176471,ny
597.0,0.039170507,0.252931323283082,0.680067001675042,ny
396.0,0.023391813,0.333333333333333,0.601010101010101,ny
544.0,0.057591623,0.450367647058824,0.498161764705882,ny
653.0,0.023542601,0.209800918836141,0.741194486983155,ny
419.0,0.003478261,0.350835322195704,0.599045346062053,ny
395.0,0.007366483,0.359493670886076,0.60253164556962,ny
605.0,0.024420024,0.277685950413223,0.661157024793388,ny
504.0,0.029494382,0.285714285714286,0.670634920634921,ny
387.0,0.018450185,0.377260981912145,0.540051679586563,ny
795.0,0.023764259,0.324528301886792,0.631446540880503,ny
115.0,0.028169014,0.4,0.495652173913044,ny
456.0,0.017886179,0.324561403508772,0.62280701754386,ny
613.0,0.022140221,0.368678629690049,0.593800978792822,ny
451.0,0.075657895,0.29490022172949,0.625277161862528,ny
421.0,0.244648318,0.0878859857482185,0.897862232779097,ny
243.0,0.213776722,0.123456790123457,0.839506172839506,ny
171.0,0.305882353,0.187134502923977,0.777777777777778,ny
668.0,0.447293447,0.197604790419162,0.782934131736527,ny
299.0,0.290465632,0.264214046822742,0.698996655518395,ny
526.0,0.513888889,0.142585551330798,0.84220532319391594,ny
17.0,0.303030303,0.176470588235294,0.705882352941177,ny
109.0,0.413580247,0.293577981651376,0.688073394495413,ny
402.0,0.058181818,0.054726368159204,0.895522388059702,ny
434.0,0.228358209,0.0783410138248848,0.891705069124424,ny
557.0,0.148418491,0.0861759425493716,0.89048473967684,ny
401.0,0.139941691,0.0349127182044888,0.945137157107232,ny
309.0,0.119221411,0.330097087378641,0.614886731391586,ny
428.0,0.116903633,0.154205607476636,0.794392523364486,ny
371.0,0.234782609,0.0727762803234501,0.908355795148248,ny
221.0,0.103151862,0.285067873303167,0.660633484162896,ny
184.0,0.037463977,0.0108695652173913,0.978260869565217,ny
395.0,0.031434185,0.359493670886076,0.579746835443038,ny
257.0,0.170168067,0.369649805447471,0.595330739299611,ny
590.0,0.127784291,0.415254237288136,0.53728813559322,ny
25.0,0.659574468,0.08,0.92,ny
247.0,0.12568306,0.34412955465587,0.635627530364372,ny
179.0,0.089285714,0.229050279329609,0.709497206703911,ny
519.0,0.09703504,0.493256262042389,0.468208092485549,ny
699.0,0.412168793,0.264663805436338,0.699570815450644,ny
58.0,0.459770115,0.137931034482759,0.810344827586207,ny
542.0,0.0249066,0.309963099630996,0.621771217712177,ny
647.0,0.034792368,0.465224111282844,0.480680061823802,ny
526.0,0.091970803,0.509505703422053,0.437262357414449,ny
726.0,0.013579049,0.337465564738292,0.62396694214876,ny
543.0,0.23337364,0.41804788213628,0.541436464088398,ny
814.0,0.007079646,0.253071253071253,0.69041769041769,ny
436.0,0.012307692,0.392201834862385,0.527522935779816,ny
812.0,0.023360288,0.417487684729064,0.525862068965517,ny
623.0,0.009750813,0.37239165329053,0.573033707865168,ny
549.0,0.061500615,0.357012750455373,0.586520947176685,ny
462.0,0.007800312,0.296536796536797,0.662337662337662,ny
334.0,0.057268722,0.449101796407186,0.497005988023952,ny
418.0,0.013468013,0.516746411483254,0.425837320574163,ny
224.0,0.0,0.495535714285714,0.4375,ny
365.0,0.017110266,0.526027397260274,0.405479452054795,ny
223.0,0.013513514,0.349775784753363,0.600896860986547,ny
495.0,0.012676056,0.373737373737374,0.571717171717172,ny
510.0,0.017857143,0.411764705882353,0.505882352941176,ny
234.0,0.020689655,0.41025641025641,0.517094017094017,ny
362.0,0.290948276,0.256906077348066,0.698895027624309,ny
563.0,0.394451146,0.182948490230906,0.772646536412078,ny
477.0,0.39212828,0.111111111111111,0.844863731656184,ny
516.0,0.188118812,0.281007751937984,0.651162790697674,ny
607.0,0.365079365,0.070840197693575,0.894563426688633,ny
736.0,0.23512476,0.213315217391304,0.735054347826087,ny
539.0,0.399749373,0.230055658627087,0.738404452690167,ny
663.0,0.06557377,0.215686274509804,0.754147812971342,ny
451.0,0.232522796,0.283813747228381,0.658536585365854,ny
525.0,0.234463277,0.257142857142857,0.706666666666667,ny
397.0,0.162454874,0.370277078085642,0.579345088161209,ny
603.0,0.158291457,0.353233830845771,0.583747927031509,ny
484.0,0.093158661,0.293388429752066,0.646694214876033,ny
797.0,0.096532334,0.392722710163112,0.557089084065245,ny
862.0,0.040888889,0.330626450116009,0.616009280742459,ny
428.0,0.044802867,0.303738317757009,0.658878504672897,ny
452.0,0.079310345,0.327433628318584,0.617256637168142,ny
421.0,0.125461255,0.36104513064133,0.598574821852732,ny
913.0,0.036764706,0.256297918948521,0.687842278203724,ny
456.0,0.065989848,0.359649122807018,0.609649122807018,ny
535.0,0.106809079,0.31588785046729,0.62803738317757,ny
436.0,0.191103789,0.272935779816514,0.692660550458716,ny
458.0,0.266068759,0.244541484716157,0.709606986899563,ny
132.0,0.038461538,0.196969696969697,0.75,ny
221.0,0.074626866,0.0452488687782805,0.945701357466063,ny
618.0,0.034682081,0.313915857605178,0.63915857605178,ny
602.0,0.006075334,0.244186046511628,0.704318936877076,ny
762.0,0.058415842,0.292650918635171,0.658792650918635,ny
484.0,0.030816641,0.260330578512397,0.690082644628099,ny
472.0,0.101472995,0.228813559322034,0.713983050847458,ny
343.0,0.19343696,0.12536443148688,0.836734693877551,ny
308.0,0.273244782,0.194805194805195,0.772727272727273,ny
252.0,0.251781473,0.178571428571429,0.801587301587302,ny
422.0,0.134375,0.210900473933649,0.755924170616114,ny
426.0,0.135566188,0.279342723004695,0.685446009389671,ny
162.0,0.203007519,0.148148148148148,0.833333333333333,ny
339.0,0.18011257,0.315634218289086,0.640117994100295,ny
402.0,0.206722689,0.171641791044776,0.778606965174129,ny
388.0,0.15647482,0.268041237113402,0.680412371134021,ny
633.0,0.128648649,0.325434439178515,0.625592417061611,ny
549.0,0.161097852,0.265938069216758,0.681238615664845,ny
583.0,0.183796856,0.313893653516295,0.629502572898799,ny
207.0,0.214285714,0.381642512077295,0.57487922705314,ny
321.0,0.130859375,0.258566978193146,0.697819314641745,ny
482.0,0.084695394,0.367219917012448,0.599585062240664,ny
406.0,0.183673469,0.165024630541872,0.807881773399015,ny
162.0,0.094594595,0.314814814814815,0.648148148148148,ny
607.0,0.05997552,0.339373970345964,0.609555189456343,ny
176.0,0.178137652,0.380681818181818,0.556818181818182,ny
456.0,0.220143885,0.230263157894737,0.739035087719298,ny
433.0,0.070567986,0.316397228637413,0.632794457274827,ny
409.0,0.126064736,0.278728606356968,0.672371638141809,ny
919.0,0.102825746,0.43525571273123,0.519042437431991,ny
384.0,0.194207836,0.234375,0.734375,ny
720.0,0.157593123,0.311111111111111,0.647222222222222,ny
743.0,0.043737575,0.211305518169583,0.732166890982503,ny
624.0,0.046954315,0.209935897435897,0.727564102564103,ny
804.0,0.027179007,0.412935323383085,0.529850746268657,ny
650.0,0.0260181,0.295384615384615,0.629230769230769,ny
452.0,0.005136986,0.24336283185840701,0.68141592920354,ny
729.0,0.032160804,0.37037037037037,0.563786008230453,ny
457.0,0.027729636,0.420131291028446,0.525164113785558,ny
873.0,0.020373514,0.336769759450172,0.593356242840779,ny
864.0,0.012367491,0.293981481481481,0.65625,ny
628.0,0.012643678,0.307324840764331,0.640127388535032,ny
701.0,0.011293634,0.302425106990014,0.616262482168331,ny
561.0,0.020470829,0.324420677361854,0.631016042780749,ny
723.0,0.020470829,0.278008298755187,0.654218533886584,ny
709.0,0.020576132,0.369534555712271,0.592383638928068,ny
549.0,0.020576132,0.273224043715847,0.66484517304189406,ny
473.0,0.063888889,0.312896405919662,0.602536997885835,ny
634.0,0.063888889,0.225552050473186,0.706624605678233,ny
559.0,0.073417722,0.415026833631485,0.51520572450805,ny
540.0,0.073417722,0.346296296296296,0.581481481481481,ny
425.0,0.0,0.256470588235294,0.712941176470588,ny
461.0,0.0,0.342733188720174,0.540130151843818,ny
421.0,0.001381215,0.133016627078385,0.840855106888361,ny
533.0,0.001381215,0.302063789868668,0.632270168855535,ny
183.0,0.012861736,0.120218579234973,0.841530054644809,ny
671.0,0.012861736,0.336810730253353,0.564828614008942,ny
735.0,0.023469388,0.253061224489796,0.642176870748299,ny
299.0,0.023469388,0.096989966555184,0.872909698996655,ny
517.0,0.016901408,0.2321083172147,0.731141199226306,ny
800.0,0.016901408,0.29375,0.61,ny
466.0,0.007792208,0.311158798283262,0.658798283261803,ny
560.0,0.007792208,0.328571428571429,0.580357142857143,ny
568.0,0.015483871,0.302816901408451,0.653169014084507,ny
567.0,0.015483871,0.294532627865961,0.620811287477954,ny
450.0,0.023890785,0.335555555555556,0.58,ny
595.0,0.023890785,0.368067226890756,0.58655462184874,ny
581.0,0.00260078,0.287435456110155,0.628227194492255,ny
690.0,0.00260078,0.314492753623188,0.650724637681159,ny
503.0,0.097591888,0.296222664015905,0.671968190854871,ny
532.0,0.097591888,0.340225563909774,0.588345864661654,ny
593.0,0.007575758,0.136593591905565,0.807757166947723,ny
673.0,0.012318029,0.141158989598811,0.818722139673105,ny
508.0,0.00295858,0.183070866141732,0.740157480314961,ny
377.0,0.0,0.17771883289124701,0.769230769230769,ny
435.0,0.010291595,0.144827586206897,0.786206896551724,ny
462.0,0.022364217,0.207792207792208,0.748917748917749,ny
450.0,0.028911565,0.215555555555556,0.737777777777778,ny
461.0,0.024671053,0.362255965292842,0.559652928416486,ny
494.0,0.017107309,0.257085020242915,0.684210526315789,ny
558.0,0.016064257,0.227598566308244,0.700716845878136,ny
369.0,0.016100179,0.192411924119241,0.720867208672087,ny
564.0,0.008951407,0.177304964539007,0.773049645390071,ny
668.0,0.013978495,0.17814371257485,0.772455089820359,ny
648.0,0.025912839,0.146604938271605,0.805555555555556,ny
364.0,0.009191176,0.258241758241758,0.695054945054945,ny
505.0,0.020604396,0.237623762376238,0.722772277227723,ny
297.0,0.017156863,0.168350168350168,0.740740740740741,ny
696.0,0.023329799,0.191091954022989,0.751436781609195,ny
135.0,0.048913043,0.155555555555556,0.82962962962963,ny
571.0,0.010335917,0.532399299474606,0.416812609457093,ny
776.0,0.006616257,0.46520618556701,0.494845360824742,ny
616.0,0.004711425,0.511363636363636,0.423701298701299,ny
784.0,0.03066271,0.489795918367347,0.448979591836735,ny
806.0,0.022051774,0.564516129032258,0.399503722084367,ny
503.0,0.033189033,0.475149105367793,0.47713717693837,ny
661.0,0.010380623,0.544629349470499,0.413010590015129,ny
748.0,0.015060241,0.550802139037433,0.401069518716578,ny
672.0,0.022753129,0.458333333333333,0.498511904761905,ny
648.0,0.039125432,0.46141975308642,0.489197530864198,ny
592.0,0.012406948,0.505067567567568,0.442567567567568,ny
624.0,0.049160671,0.564102564102564,0.387820512820513,ny
640.0,0.011890606,0.50625,0.421875,ny
792.0,0.012935323,0.507575757575758,0.453282828282828,ny
779.0,0.014,0.473684210526316,0.48780487804878,ny
414.0,0.018181818,0.485507246376812,0.439613526570048,ny
720.0,0.039029536,0.493055555555556,0.468055555555556,ny
496.0,0.006329114,0.395161290322581,0.576612903225806,ny
783.0,0.047214353,0.33205619412516,0.616858237547893,ny
931.0,0.034241245,0.373791621911923,0.562835660580021,ny
344.0,0.076923077,0.313953488372093,0.601744186046512,ny
610.0,0.016229713,0.318032786885246,0.634426229508197,ny
639.0,0.015815085,0.286384976525822,0.657276995305164,ny
512.0,0.042424242,0.3359375,0.6015625,ny
403.0,0.011695906,0.258064516129032,0.669975186104218,ny
253.0,0.063186813,0.284584980237154,0.671936758893281,ny
445.0,0.02,0.328089887640449,0.606741573033708,ny
813.0,0.038246269,0.324723247232472,0.616236162361624,ny
522.0,0.087988827,0.388888888888889,0.574712643678161,ny
631.0,0.031446541,0.221870047543582,0.711568938193344,ny
610.0,0.013613861,0.339344262295082,0.616393442622951,ny
553.0,0.04526749,0.330922242314647,0.602169981916817,ny
624.0,0.036817102,0.362179487179487,0.59775641025641,ny
674.0,0.103883495,0.235905044510386,0.712166172106825,ny
350.0,0.31616341,0.145714285714286,0.828571428571429,ny
667.0,0.219106957,0.224887556221889,0.736131934032983,ny
884.0,0.204599524,0.139140271493213,0.821266968325792,ny
854.0,0.291946309,0.237704918032787,0.725995316159251,ny
504.0,0.210674157,0.192460317460317,0.771825396825397,ny
297.0,0.337320574,0.30976430976431,0.626262626262626,ny
492.0,0.241791045,0.199186991869919,0.76219512195122,ny
840.0,0.167064439,0.229761904761905,0.730952380952381,ny
656.0,0.124248497,0.248475609756098,0.719512195121951,ny
378.0,0.101145038,0.227513227513228,0.735449735449735,ny
719.0,0.16563147,0.360222531293463,0.577190542420028,ny
457.0,0.188034188,0.236323851203501,0.724288840262582,ny
628.0,0.163636364,0.31687898089172,0.632165605095541,ny
814.0,0.118560916,0.255528255528256,0.699017199017199,ny
242.0,0.360433604,0.0785123966942149,0.896694214876033,ny
537.0,0.314720812,0.171322160148976,0.80074487895717,ny
568.0,0.301796407,0.188380281690141,0.785211267605634,ny
584.0,0.269417476,0.25,0.700342465753425,ny
262.0,0.362282878,0.156488549618321,0.805343511450382,ny
580.0,0.18816568,0.198275862068966,0.763793103448276,ny
359.0,0.221824687,0.20891364902507,0.757660167130919,ny
654.0,0.265786993,0.0642201834862385,0.909785932721712,ny
689.0,0.192307692,0.265602322206096,0.686502177068215,ny
502.0,0.391946309,0.101593625498008,0.872509960159363,ny
648.0,0.247778875,0.157407407407407,0.804012345679012,ny
885.0,0.104046243,0.242937853107345,0.68361581920904,ny
415.0,0.296596434,0.159036144578313,0.8,ny
28.0,0.08988764,0.107142857142857,0.892857142857143,ny
60.0,0.234693878,0.266666666666667,0.7,ny
131.0,0.541463415,0.129770992366412,0.83206106870229,ny
467.0,0.183537264,0.117773019271949,0.84796573875803,ny
264.0,0.524,0.0643939393939394,0.901515151515151,ny
93.0,0.639240506,0.161290322580645,0.817204301075269,ny
81.0,0.64,0.0493827160493827,0.925925925925926,ny
567.0,0.344243792,0.0529100529100529,0.929453262786596,ny
290.0,0.423300971,0.1,0.879310344827586,ny
434.0,0.231242312,0.0345622119815668,0.935483870967742,ny
474.0,0.268382353,0.0274261603375527,0.955696202531646,ny
277.0,0.539805825,0.0252707581227437,0.96028880866426,ny
393.0,0.4628331,0.0916030534351145,0.888040712468193,ny
598.0,0.348484848,0.0301003344481605,0.956521739130435,ny
329.0,0.274822695,0.0729483282674772,0.872340425531915,ny
461.0,0.507208388,0.125813449023861,0.835140997830803,ny
154.0,0.300813008,0.162337662337662,0.772727272727273,ny
221.0,0.673076923,0.0588235294117647,0.92760180995475106,ny
339.0,0.230769231,0.427728613569322,0.542772861356932,ny
479.0,0.186968839,0.467640918580376,0.496868475991649,ny
608.0,0.232727273,0.445723684210526,0.526315789473684,ny
350.0,0.135714286,0.528571428571429,0.434285714285714,ny
429.0,0.193602694,0.58041958041958,0.389277389277389,ny
308.0,0.322440087,0.38961038961039,0.574675324675325,ny
292.0,0.272058824,0.356164383561644,0.602739726027397,ny
107.0,0.31875,0.355140186915888,0.607476635514019,ny
562.0,0.211068211,0.402135231316726,0.556939501779359,ny
245.0,0.188630491,0.4,0.542857142857143,ny
459.0,0.168289291,0.34640522875817,0.601307189542484,ny
580.0,0.160864346,0.517241379310345,0.436206896551724,ny
165.0,0.176470588,0.278787878787879,0.684848484848485,ny
171.0,0.219730942,0.450292397660819,0.491228070175439,ny
251.0,0.125364431,0.561752988047809,0.406374501992032,ny
157.0,0.31981982,0.21656050955414,0.751592356687898,ny
224.0,0.38253012,0.263392857142857,0.700892857142857,ny
305.0,0.214285714,0.491803278688525,0.475409836065574,ny
190.0,0.373188406,0.247368421052632,0.715789473684211,ny
94.0,0.178082192,0.24468085106383,0.723404255319149,ny
160.0,0.380733945,0.3875,0.58125,ny
307.0,0.18907563,0.195439739413681,0.788273615635179,ny
189.0,0.187022901,0.465608465608466,0.486772486772487,ny
27.0,0.260869565,0.481481481481481,0.518518518518518,ny
269.0,0.215846995,0.45724907063197,0.490706319702602,ny
665.0,0.164011246,0.0315789473684211,0.947368421052632,ny
261.0,0.281030445,0.0651340996168582,0.911877394636015,ny
537.0,0.199197861,0.420856610800745,0.543761638733706,ny
268.0,0.188976378,0.220149253731343,0.75,ny
617.0,0.258314856,0.111831442463533,0.854132901134522,ny
188.0,0.283737024,0.117021276595745,0.845744680851064,ny
376.0,0.101190476,0.218085106382979,0.742021276595745,ny
422.0,0.275919732,0.12085308056872,0.853080568720379,ny
259.0,0.345,0.204633204633205,0.791505791505791,ny
177.0,0.078817734,0.401129943502825,0.570621468926554,ny
214.0,0.239747634,0.509345794392523,0.453271028037383,ny
216.0,0.171102662,0.5,0.462962962962963,ny
98.0,0.246987952,0.173469387755102,0.785714285714286,ny
122.0,0.304123711,0.19672131147541,0.762295081967213,ny
466.0,0.16286645,0.431330472103004,0.527896995708155,ny
146.0,0.12565445,0.171232876712329,0.794520547945205,ny
25.0,0.138888889,0.04,0.84,ny
464.0,0.283211679,0.0775862068965517,0.881465517241379,ny
24.0,0.022727273,0.541666666666667,0.458333333333333,ny
544.0,0.326621924,0.110294117647059,0.854779411764706,ny
356.0,0.440433213,0.162921348314607,0.808988764044944,ny
579.0,0.365853659,0.236614853195164,0.727115716753022,ny
215.0,0.778409091,0.12093023255814,0.86046511627907,ny
345.0,0.287526427,0.16231884057971,0.805797101449275,ny
555.0,0.654508612,0.0846846846846847,0.893693693693694,ny
389.0,0.424817518,0.113110539845758,0.861182519280206,ny
640.0,0.645248869,0.1109375,0.8515625,ny
